time,open,high,low,close,volume,bid_close,ask_close
2025-12-01T21:45:00.000000000Z,155.509,155.51,155.474,155.506,195,155.497,155.515
2025-12-01T21:50:00.000000000Z,155.508,155.51,155.482,155.482,446,155.474,155.491
2025-12-01T21:55:00.000000000Z,155.486,155.514,155.478,155.484,487,155.471,155.496
2025-12-01T22:00:00.000000000Z,155.474,155.474,155.474,155.474,1,155.435,155.513
2025-12-01T22:05:00.000000000Z,155.47,155.484,155.469,155.484,14,155.448,155.519
2025-12-01T22:10:00.000000000Z,155.483,155.483,155.471,155.472,9,155.428,155.515
2025-12-01T22:15:00.000000000Z,155.469,155.473,155.45,155.472,109,155.453,155.49
2025-12-01T22:20:00.000000000Z,155.47,155.474,155.459,155.471,110,155.453,155.489
2025-12-01T22:25:00.000000000Z,155.472,155.472,155.466,155.466,65,155.453,155.478
2025-12-01T22:30:00.000000000Z,155.465,155.468,155.462,155.467,73,155.453,155.481
2025-12-01T22:35:00.000000000Z,155.466,155.468,155.462,155.463,104,155.452,155.474
2025-12-01T22:40:00.000000000Z,155.462,155.466,155.456,155.458,76,155.446,155.469
2025-12-01T22:45:00.000000000Z,155.457,155.46,155.429,155.438,163,155.415,155.462
2025-12-01T22:50:00.000000000Z,155.44,155.446,155.436,155.438,148,155.415,155.46
2025-12-01T22:55:00.000000000Z,155.437,155.454,155.437,155.448,303,155.436,155.459
2025-12-01T23:00:00.000000000Z,155.449,155.472,155.448,155.464,243,155.453,155.476
2025-12-01T23:05:00.000000000Z,155.463,155.467,155.442,155.442,136,155.434,155.45
2025-12-01T23:10:00.000000000Z,155.439,155.46,155.436,155.458,144,155.448,155.467
2025-12-01T23:15:00.000000000Z,155.457,155.468,155.454,155.456,103,155.447,155.465
2025-12-01T23:20:00.000000000Z,155.456,155.492,155.454,155.489,117,155.479,155.499
2025-12-01T23:25:00.000000000Z,155.488,155.502,155.468,155.469,131,155.46,155.478
2025-12-01T23:30:00.000000000Z,155.47,155.499,155.47,155.493,233,155.483,155.503
2025-12-01T23:35:00.000000000Z,155.492,155.495,155.486,155.492,59,155.483,155.501
2025-12-01T23:40:00.000000000Z,155.492,155.522,155.492,155.52,208,155.511,155.53
2025-12-01T23:45:00.000000000Z,155.521,155.558,155.52,155.538,235,155.529,155.547
2025-12-01T23:50:00.000000000Z,155.538,155.546,155.526,155.54,198,155.532,155.548
2025-12-01T23:55:00.000000000Z,155.539,155.575,155.538,155.564,352,155.555,155.572
2025-12-02T00:00:00.000000000Z,155.563,155.564,155.46,155.492,1265,155.483,155.502
2025-12-02T00:05:00.000000000Z,155.493,155.53,155.478,155.518,872,155.51,155.527
2025-12-02T00:10:00.000000000Z,155.518,155.52,155.482,155.517,527,155.508,155.526
2025-12-02T00:15:00.000000000Z,155.517,155.615,155.517,155.615,807,155.607,155.623
2025-12-02T00:20:00.000000000Z,155.616,155.654,155.61,155.638,692,155.63,155.646
2025-12-02T00:25:00.000000000Z,155.638,155.638,155.585,155.614,707,155.607,155.62
2025-12-02T00:30:00.000000000Z,155.614,155.628,155.572,155.574,772,155.567,155.582
2025-12-02T00:35:00.000000000Z,155.574,155.598,155.562,155.591,670,155.584,155.598
2025-12-02T00:40:00.000000000Z,155.59,155.637,155.58,155.636,816,155.629,155.642
2025-12-02T00:45:00.000000000Z,155.636,155.646,155.6,155.626,694,155.617,155.634
2025-12-02T00:50:00.000000000Z,155.626,155.681,155.623,155.652,1191,155.643,155.662
2025-12-02T00:55:00.000000000Z,155.653,155.656,155.614,155.639,1057,155.631,155.647
2025-12-02T01:00:00.000000000Z,155.638,155.704,155.638,155.688,1177,155.678,155.697
2025-12-02T01:05:00.000000000Z,155.689,155.734,155.663,155.71,1054,155.701,155.72
2025-12-02T01:10:00.000000000Z,155.711,155.776,155.699,155.758,1211,155.75,155.767
2025-12-02T01:15:00.000000000Z,155.759,155.762,155.71,155.719,648,155.711,155.727
2025-12-02T01:20:00.000000000Z,155.718,155.732,155.684,155.7,672,155.691,155.708
2025-12-02T01:25:00.000000000Z,155.699,155.705,155.652,155.664,654,155.655,155.674
2025-12-02T01:30:00.000000000Z,155.663,155.664,155.638,155.638,894,155.629,155.646
2025-12-02T01:35:00.000000000Z,155.64,155.652,155.613,155.628,703,155.618,155.637
2025-12-02T01:40:00.000000000Z,155.628,155.632,155.602,155.631,751,155.625,155.637
2025-12-02T01:45:00.000000000Z,155.63,155.632,155.608,155.614,607,155.605,155.623
2025-12-02T01:50:00.000000000Z,155.616,155.623,155.592,155.601,607,155.593,155.609
2025-12-02T01:55:00.000000000Z,155.602,155.648,155.598,155.632,640,155.624,155.641
2025-12-02T02:00:00.000000000Z,155.633,155.635,155.591,155.6,584,155.59,155.609
2025-12-02T02:05:00.000000000Z,155.603,155.638,155.602,155.623,473,155.615,155.631
2025-12-02T02:10:00.000000000Z,155.625,155.637,155.59,155.601,377,155.592,155.61
2025-12-02T02:15:00.000000000Z,155.6,155.614,155.597,155.612,213,155.603,155.621
2025-12-02T02:20:00.000000000Z,155.612,155.628,155.599,155.62,550,155.611,155.628
2025-12-02T02:25:00.000000000Z,155.622,155.641,155.614,155.628,356,155.621,155.636
2025-12-02T02:30:00.000000000Z,155.628,155.652,155.626,155.638,316,155.63,155.647
2025-12-02T02:35:00.000000000Z,155.639,155.68,155.636,155.669,410,155.661,155.677
2025-12-02T02:40:00.000000000Z,155.672,155.694,155.67,155.692,447,155.683,155.701
2025-12-02T02:45:00.000000000Z,155.692,155.706,155.682,155.686,387,155.677,155.696
2025-12-02T02:50:00.000000000Z,155.687,155.709,155.673,155.674,499,155.666,155.682
2025-12-02T02:55:00.000000000Z,155.673,155.679,155.661,155.664,501,155.657,155.672
2025-12-02T03:00:00.000000000Z,155.663,155.699,155.659,155.696,620,155.689,155.704
2025-12-02T03:05:00.000000000Z,155.698,155.724,155.676,155.683,590,155.675,155.691
2025-12-02T03:10:00.000000000Z,155.681,155.682,155.66,155.671,413,155.662,155.68
2025-12-02T03:15:00.000000000Z,155.672,155.673,155.657,155.662,317,155.654,155.67
2025-12-02T03:20:00.000000000Z,155.662,155.677,155.66,155.671,433,155.664,155.678
2025-12-02T03:25:00.000000000Z,155.672,155.673,155.61,155.61,760,155.603,155.617
2025-12-02T03:30:00.000000000Z,155.61,155.62,155.598,155.608,683,155.599,155.616
2025-12-02T03:35:00.000000000Z,155.608,155.629,155.599,155.618,382,155.61,155.627
